workType,filename,parent,extent,collectionCallNumber,series,title,creator,description,dateCreatedDisplay,dateCreated,subjectPlace,subjectTopic,subjectName,physicalFormat,physicalDescription,relatedResource,staffNote,donorProvenance,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,accessionNumber,resourceType,masterFilename
work,ms0312_pho_0140.tif,row:2,,,Photographs,"John Coltrane Quintet: John Coltrane, Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n50031907,http://vocab.getty.edu/aat/300046300,5 x 3 in,,"No negative. Color print. Post-it note attached to images: ""Coltrane Band Village Theater, NYC 12-26-66 no proof no negatives"". Frank Kofsky interviewed John Coltrane on August 18, 1966.",,,,,,,,ms0312_pho_0140,http://purl.org/dc/dcmitype/Image,ms0312_pho_0140.tif
work,ms0312_pho_0141.tif,row:2,,,Photographs,"John Coltrane Quintet: John Coltrane, Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n50031907,http://vocab.getty.edu/aat/300046300,5 x 3 in,,"No negative. Color print. Post-it note attached to images: ""Coltrane Band Village Theater, NYC 12-26-66 no proof no negatives"". Frank Kofsky interviewed John Coltrane on August 18, 1966.",,,,,,,,ms0312_pho_0141,http://purl.org/dc/dcmitype/Image,ms0312_pho_0141.tif
work,ms0312_pho_0142.tif,row:2,,,Photographs,"John Coltrane Quintet: John Coltrane, Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n50031907,http://vocab.getty.edu/aat/300046300,7 1/2 x 9 1/2 in,,"No negative. Print is mounted. Post-it note attached to images: ""Coltrane Band Village Theater, NYC 12-26-66 no proof no negatives"". Frank Kofsky interviewed John Coltrane on August 18, 1966.",,,,,,,,ms0312_pho_0142,http://purl.org/dc/dcmitype/Image,ms0312_pho_0142.tif
work,ms0312_pho_0143.tif,row:2,,,Photographs,"John Coltrane Quintet: John Coltrane, Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n50031907,http://vocab.getty.edu/aat/300046300,7 1/2 x 9 1/2 in,,"No negative. Print is mounted. Post-it note attached to images: ""Coltrane Band Village Theater, NYC 12-26-66 no proof no negatives"". Frank Kofsky interviewed John Coltrane on August 18, 1966.",,,,,,,,ms0312_pho_0143,http://purl.org/dc/dcmitype/Image,ms0312_pho_0143.tif
work,ms0312_pho_0144.tif,row:2,,,Photographs,"John Coltrane Quintet: John Coltrane, Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n50031907,http://vocab.getty.edu/aat/300046300,7 1/2 x 9 1/2 in,,"No negative. Print is mounted. Post-it note attached to images: ""Coltrane Band Village Theater, NYC 12-26-66 no proof no negatives"". Published in Black Nationalism and the Rise in Music (New York: Pathfinder Press, 1970. p. 268). Frank Kofsky interviewed John Coltrane on August 18, 1966.",,,,,,,,ms0312_pho_0144,http://purl.org/dc/dcmitype/Image,ms0312_pho_0144.tif
work,ms0312_pho_0146.tif,row:2,,,Photographs,"John Coltrane Quintet: John Coltrane, Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85039150,info:lc/authorities/names/n86832981,http://vocab.getty.edu/aat/300046300,7 1/2 x 9 1/2 in,,"No negative. Print is mounted. Post-it note attached to images: ""Coltrane Band Village Theater, NYC 12-26-66 no proof no negatives"". Published in Black Nationalism and the Revolution in Music (New York: Pathfinder Press, 1970. p. 224). Frank Kofsky interviewed John Coltrane August 18, 1966. and Alice Coltrane April 23 - 24, 1971.",,,,,,,,ms0312_pho_0146,http://purl.org/dc/dcmitype/Image,ms0312_pho_0146.tif
work,ms0312_pho_0147.tif,row:2,,,Photographs,"John Coltrane Quintet: John Coltrane, Village Theater",info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n50031907,http://vocab.getty.edu/aat/300046300,7 1/2 x 9 1/2 in,,"No negative. Print is mounted. Post-it note attached to images read: ""Coltrane Band Village Theater, NYC 12-26-66 no proof no negatives"". Published in John Coltrane and the Jazz Revolution of the 1960's (New York: Pathfinder Press, 1970). Frank Kofsky interviewed John Coltrane on August 18, 1966.",,,,,,,,ms0312_pho_0147,http://purl.org/dc/dcmitype/Image,ms0312_pho_0147.tif
work,ms0312_pho_0150.tif,row:2,,,Papers,"John Coltrane Quintet: John Coltrane, Village Theater",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n50031907,http://vocab.getty.edu/aat/300136847,7 1/2 x 11 in,,"Produced from color slide. Post-it note attached to images: ""Coltrane Band Village Theater, NYC 12-26-66 no proof no negatives""",,,,,,,,ms0312_pho_0150,http://purl.org/dc/dcmitype/Image,ms0312_pho_0150.tif
work,ms0312_pho_0151.tif,row:2,,,Photographs,"John Coltrane Quintet: Jimmy Garrison, Village Theater",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85039150,info:lc/authorities/names/n82020003,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"No negative. Post-it note attached to images read: ""Coltrane Band Village Theater, NYC 12-26-66 no proof no negatives""",,,,,,,,ms0312_pho_0151,http://purl.org/dc/dcmitype/Image,ms0312_pho_0151.tif
work,ms0312_pho_0148.tif,row:2,,,Papers,"John Coltrane Quintet: John Coltrane, Village Theater",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; http://id.loc.gov/authorities/subjects/sh85117829,info:lc/authorities/names/n50031907,http://vocab.getty.edu/aat/300136847,8 x 10 in,,"Produced from color slide. Post-it note attached to images: ""Coltrane Band Village Theater, NYC 12-26-66 no proof no negatives""",,,,,,,,ms0312_pho_0148,http://purl.org/dc/dcmitype/Image,ms0312_pho_0148.tif
work,ms0312_pho_0152.tif,row:2,,,Photographs,"John Coltrane Quintet: Jimmy Garrison, Village Theater",info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85039150,info:lc/authorities/names/n82020003,http://vocab.getty.edu/aat/300046300,8 x 8 in,,"No negative. Post-it note attached to images read: ""Coltrane Band Village Theater, NYC 12-26-66 no proof no negatives""",,,,,,,,ms0312_pho_0152,http://purl.org/dc/dcmitype/Image,ms0312_pho_0152.tif
work,ms0312_pho_0154.tif,row:2,,,Photographs,Allen Ginsberg and unidentified woman,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh2012004481; info:lc/authorities/subjects/sh85103733; http://id.loc.gov/authorities/subjects/sh85103704,info:lc/authorities/names/n79109040,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #6A from ms0312_neg_0006.,,,,,,,,ms0312_pho_0154,http://purl.org/dc/dcmitype/Image,ms0312_pho_0154.tif
work,ms0312_pho_0156.tif,row:2,,,Photographs,Allen Ginsberg,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh2012004481; info:lc/authorities/subjects/sh85103733; http://id.loc.gov/authorities/subjects/sh85103704,info:lc/authorities/names/n79109040,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #24 from ms0312_neg_0006.,,,,,,,,ms0312_pho_0156,http://purl.org/dc/dcmitype/Image,ms0312_pho_0156.tif
work,ms0312_pho_0157.tif,row:2,,,Photographs,Allen Ginsberg,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh2012004481; info:lc/authorities/subjects/sh85103733; http://id.loc.gov/authorities/subjects/sh85103704,info:lc/authorities/names/n79109040,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #20A from ms0312_neg_0006.,,,,,,,,ms0312_pho_0157,http://purl.org/dc/dcmitype/Image,ms0312_pho_0157.tif
work,ms0312_pho_0162.tif,row:2,,,Photographs,Grateful Dead: Phil Lesh and Jerry Garcia,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,http://www.geonames.org/5391959,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/nr91045129; info:lc/authorities/names/no99000551,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Negative #20A from ms0312_neg_0007. Frank Kofsky interviewed Jerry Garcia and Bob Weir September 4, 1967.",,,,,,,,ms0312_pho_0162,http://purl.org/dc/dcmitype/Image,ms0312_pho_0162.tif
work,ms0312_pho_0163.tif,row:2,,,Photographs,Phil Lesh,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027; http://id.loc.gov/authorities/subjects/sh85057803,info:lc/authorities/names/no99000551,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Negative #31A from ms0312_neg_0007. Frank Kofsky interviewed Jerry Garcia and Bob Weir September 4, 1967.",,,,,,,,ms0312_pho_0163,http://purl.org/dc/dcmitype/Image,ms0312_pho_0163.tif
work,ms0312_pho_0164.tif,row:2,,,Photographs,Grateful Dead: Phil Lesh and Jerry Garcia,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,http://www.geonames.org/5391959,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/nr91045129; info:lc/authorities/names/no99000551,http://vocab.getty.edu/aat/300046300,14 x 11 in,,"Negative #20A from ms0312_neg_0007. Frank Kofsky interviewed Jerry Garcia and Bob Weir September 4, 1967.",,,,,,,,ms0312_pho_0164,http://purl.org/dc/dcmitype/Image,ms0312_pho_0164.tif
work,ms0312_pho_0165.tif,row:2,,,Photographs,Grateful Dead: Phil Lesh and Jerry Garcia,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,http://www.geonames.org/5391959,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/nr91045129; info:lc/authorities/names/no99000551,http://vocab.getty.edu/aat/300046300,14 x 11 in,,"Negative #21A from ms0312_neg_0007. Frank Kofsky interviewed Jerry Garcia and Bob Weir September 4, 1967.",,,,,,,,ms0312_pho_0165,http://purl.org/dc/dcmitype/Image,ms0312_pho_0165.tif
work,ms0312_pho_0155.tif,row:2,,,Photographs,Allen Ginsberg and unidentified woman,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh2012004481; info:lc/authorities/subjects/sh85103733; http://id.loc.gov/authorities/subjects/sh85103704,info:lc/authorities/names/n79109040,http://vocab.getty.edu/aat/300046300,8 x 10 in,,Negative #7A from ms0312_neg_0006.,,,,,,,,ms0312_pho_0155,http://purl.org/dc/dcmitype/Image,ms0312_pho_0155.tif
work,ms0312_pho_0166.tif,row:2,,,Photographs,Phil Lesh,info:lc/authorities/names/n92118913,,1966-1968,1966; 1967; 1968,,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027; http://id.loc.gov/authorities/subjects/sh85057803,info:lc/authorities/names/no99000551,http://vocab.getty.edu/aat/300046300,14 x 9 1/2 in,,"Negative #31A from ms0312_neg_0007. Frank Kofsky interviewed Jerry Garcia and Bob Weir September 4, 1967.",,,,,,,,ms0312_pho_0166,http://purl.org/dc/dcmitype/Image,ms0312_pho_0166.tif
work,ms0312_pho_0168.tif,row:2,,,Photographs,Joe Henderson,info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n82164702; info:lc/authorities/names/n42031370,http://vocab.getty.edu/aat/300046300,3 x 5 in,,"No negative. Frank Kofsky interviewed Joe Henderson on August 13, 1966.",,,,,,,,ms0312_pho_0168,http://purl.org/dc/dcmitype/Image,ms0312_pho_0168.tif
work,ms0312_pho_0171.tif,row:2,,,Photographs,"Jorma Kaukonen, Shrine Auditorium",info:lc/authorities/names/n92118913,,1968,1968,http://www.geonames.org/5368361,info:lc/authorities/subjects/sh85114675; http://id.loc.gov/authorities/subjects/sh85057803; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n94044760; info:lc/authorities/names/nr89008891,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Negative #2 from ms0312_neg_0010. This concert took place in February 1968. Frank Kofsky interviewed the band in San Francisco, 1967.",,,,,,,,ms0312_pho_0171,http://purl.org/dc/dcmitype/Image,ms0312_pho_0171.tif
work,ms0312_pho_0172.tif,row:2,,,Photographs,"Spencer Dryden, Shrine Auditorium",info:lc/authorities/names/n92118913,,1968,1968,http://www.geonames.org/5368361,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85039773; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/no2005013608; info:lc/authorities/names/nr89008891,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Negative #3 from ms0312_neg_0010. This concert took place in February 1968. Frank Kofsky interviewed the band in San Francisco, 1967.",,,,,,,,ms0312_pho_0172,http://purl.org/dc/dcmitype/Image,ms0312_pho_0172.tif
work,ms0312_pho_0173.tif,row:2,,,Photographs,"Jack Casady (left) and Jorma Kaukonen (right), Shrine Auditorium",info:lc/authorities/names/n92118913,,1968,1968,http://www.geonames.org/5368361,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n2002075002; info:lc/authorities/names/n94044760; info:lc/authorities/names/nr89008891,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Negative #4 from ms0312_neg_0010. This concert took place in February 1968. Frank Kofsky interviewed the band in San Francisco, 1967.",,,,,,,,ms0312_pho_0173,http://purl.org/dc/dcmitype/Image,ms0312_pho_0173.tif
work,ms0312_pho_0174.tif,row:2,,,Photographs,"Spencer Dryden, Shrine Auditorium",info:lc/authorities/names/n92118913,,1968,1968,http://www.geonames.org/5368361,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85039773; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/no2005013608; info:lc/authorities/names/nr89008891,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Negative #6 from ms0312_neg_0010. This concert took place in February 1968. Frank Kofsky interviewed the band in San Francisco, 1967.",,,,,,,,ms0312_pho_0174,http://purl.org/dc/dcmitype/Image,ms0312_pho_0174.tif
work,ms0312_pho_0175.tif,row:2,,,Photographs,"Spencer Dryden (left), Marty Balin (center), and Jack Casady (right), Shrine Auditorium",info:lc/authorities/names/n92118913,,1968,1968,http://www.geonames.org/5368361,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n93113881; info:lc/authorities/names/n2002075002; info:lc/authorities/names/nr89008891,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Negative #8 from ms0312_neg_0010. This concert took place in February 1968. Frank Kofsky interviewed the band in San Francisco, 1967.",,,,,,,,ms0312_pho_0175,http://purl.org/dc/dcmitype/Image,ms0312_pho_0175.tif
work,ms0312_pho_0167.tif,row:2,,,Photographs,Joe Henderson,info:lc/authorities/names/n92118913,,1966,1966,,info:lc/authorities/subjects/sh85069833; info:lc/authorities/subjects/sh85089027; info:lc/authorities/subjects/sh85138176,info:lc/authorities/names/n82164702,http://vocab.getty.edu/aat/300046300,3 x 5 in,,"No negative. Frank Kofsky interviewed Joe Henderson on August 13, 1966.",,,,,,,,ms0312_pho_0167,http://purl.org/dc/dcmitype/Image,ms0312_pho_0167.tif
work,ms0312_pho_0176.tif,row:2,,,Photographs,"Spencer Dryden (left), Marty Balin (center), Jorma Kaukonen (center right), and Jack Casady (right), Shrine Auditorium",info:lc/authorities/names/n92118913,,1968,1968,http://www.geonames.org/5368361,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n93113881; info:lc/authorities/names/n2002075002; info:lc/authorities/names/nr89008891,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Negative #11 from ms0312_neg_0010. This concert took place in February 1968. Frank Kofsky interviewed the band in San Francisco, 1967.",,,,,,,,ms0312_pho_0176,http://purl.org/dc/dcmitype/Image,ms0312_pho_0176.tif
work,ms0312_pho_0178.tif,row:2,,,Photographs,"Jack Casady (left), Jorma Kaukonen (center) and Marty Balin (right), Shrine Auditorium",info:lc/authorities/names/n92118913,,1968,1968,http://www.geonames.org/5368361,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n93113881; info:lc/authorities/names/n2002075002; info:lc/authorities/names/nr89008891,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Negative #14 from ms0312_neg_0010. This concert took place in February 1968. Frank Kofsky interviewed the band in San Francisco, 1967.",,,,,,,,ms0312_pho_0178,http://purl.org/dc/dcmitype/Image,ms0312_pho_0178.tif
work,ms0312_pho_0179.tif,row:2,,,Photographs,"Spencer Dryden (left), Marty Balin (center) and Jack Casady (right), Shrine Auditorium",info:lc/authorities/names/n92118913,,1968,1968,http://www.geonames.org/5368361,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n93113881; info:lc/authorities/names/n2002075002; info:lc/authorities/names/nr89008891,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Negative #16 from ms0312_neg_0010. This concert took place in February 1968. Frank Kofsky interviewed the band in San Francisco, 1967.",,,,,,,,ms0312_pho_0179,http://purl.org/dc/dcmitype/Image,ms0312_pho_0179.tif
work,ms0312_pho_0180.tif,row:2,,,Photographs,"Jack Casady (left), Jorma Kaukonen (center) and Marty Balin (right), Shrine Auditorium",info:lc/authorities/names/n92118913,,1968,1968,http://www.geonames.org/5368361,info:lc/authorities/subjects/sh85114675; info:lc/authorities/subjects/sh85089027,info:lc/authorities/names/n93113881; info:lc/authorities/names/n2002075002; info:lc/authorities/names/nr89008891,http://vocab.getty.edu/aat/300046300,8 x 10 in,,"Negative #17 from ms0312_neg_0010. This concert took place in February 1968. Frank Kofsky interviewed the band in San Francisco, 1967.",,,,,,,,ms0312_pho_0180,http://purl.org/dc/dcmitype/Image,ms0312_pho_0180.tif
