filename,work_type,parent,masterFilename,collectionCallNumber,collection,series,subseries,title,titleAlternative,creator,description,staffNote,dateCreatedDisplay,dateCreated,subjectName,subjectPlace,genre,physicalFormat,physicalDescription,language,publisher,publisherHomepage,rightsStatement,rightsHolder,accessRights,rightsStatus,resourceType,donorProvenance,accessionNumber,boxFolder
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Lewis Morris Rutherfurd,,,,"""v.1, p.18"". [Notes on album page:] ""L.M. Rutherford\; Have similar neg."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n88222502,,http://vocab.getty.edu/aat/300015637,,6 1/2 x 4 1/4,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0035,"Volume 1, Page 18"
ua0036_pho_0035.tif,fileset,row:90,ua0036_pho_0035.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0035a.tif,fileset,row:90,ua0036_pho_0035a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,F. (Dominique François Jean) Arago,,,,"[Notes on album page:] ""Arago, L.O. from ESH."" French mathematician, physicist, astronomer and politician, 1786-1853. [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n50052497,,http://vocab.getty.edu/aat/300015637,,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0036,"Volume 1, Page 18"
ua0036_pho_0036.tif,fileset,row:93,ua0036_pho_0036.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0036a.tif,fileset,row:93,ua0036_pho_0036a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,George C. Comstock,,"Isaacs, A. C. (Of Madison)",,"""2\; v.1 p.19\; Geo. C. Comstock / Dec. 1888""\; Lick Observatory stamp dated - 01/03/1889. [Notes on album page:] ""G.C. Comstock, 1888\; L.O. from E.S.H."" American, direstor of the Washburn Observatory. Spent a summer at Lick in 1886. [Scan shows earlier accession number, ms0284_pho_.]",1888-12,1888-12,info:lc/authorities/names/n86866481,,http://vocab.getty.edu/aat/300015637,,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0037,"Volume 1, Page 19"
ua0036_pho_0037.tif,fileset,row:96,ua0036_pho_0037.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0037a.tif,fileset,row:96,ua0036_pho_0037a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Gaspard Monge,,,,"[Notes on album page:] ""G. Monge\; L.O. from ESH."" French mathematician. [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n85809576,,http://vocab.getty.edu/aat/300015637,,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0038,"Volume 1, Page 19"
ua0036_pho_0038.tif,fileset,row:99,ua0036_pho_0038.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0038a.tif,fileset,row:99,ua0036_pho_0038a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Jérôme de Lalande,,,,"""v.A1 p.20\; Joseph de La Lande / 1732 - 1807"". [Notes on album page:] ""L.O. from ESH."" [Scan shows earlier accession number, ms0284_pho_.]",,,http://id.loc.gov/authorities/names/n81143855,,http://vocab.getty.edu/aat/300015637,,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0039,"Volume 1, Page 20"
ua0036_pho_0039.tif,fileset,row:102,ua0036_pho_0039.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0039a.tif,fileset,row:102,ua0036_pho_0039a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"Gaspard Monge, Comte de Peluse",,,,"[Notes on album page:] ""L.O. from ESH."" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n85809576,,http://vocab.getty.edu/aat/300015637,,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0040,"Volume 1, Page 20"
ua0036_pho_0040.tif,fileset,row:105,ua0036_pho_0040.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0040a.tif,fileset,row:105,ua0036_pho_0040a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"Sylvain Bailly, Maire de Paris",,,,"""A1, v.1 p.21"". [Notes on album page:] ""L.O. from ESH"". French astronomer, mathematician, and political leader, guillotined in the Reign of Terror. [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n81052400,,http://vocab.getty.edu/aat/300015637,,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0041,"Volume 1, Page 21"
ua0036_pho_0041.tif,fileset,row:108,ua0036_pho_0041.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0041a.tif,fileset,row:108,ua0036_pho_0041a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"Comte de Pontecoulant, Pair de France",,,,"""A1 Pontecoulant v.1 p.21\; have neg."" [Notes on album page:] ""L.O. from ESH"". French astronomer. [Scan shows earlier accession number, ms0284_pho_.]",,,http://id.loc.gov/authorities/names/n87821098,,http://vocab.getty.edu/aat/300015637,,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0042,"Volume 1, Page 21"
ua0036_pho_0042.tif,fileset,row:111,ua0036_pho_0042.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0042a.tif,fileset,row:111,ua0036_pho_0042a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,F. (Dominique François Jean) Arago,,info:lc/authorities/names/n83227223,,"""Engraved by Sartain. A11\; 11A [verso] Arago\; P22\; A1 v.1 p.22"". [Notes on album page:] ""F. Arago\; L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n50052497,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0043,"Volume 1, Page 22"
ua0036_pho_0043.tif,fileset,row:114,ua0036_pho_0043.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0043a.tif,fileset,row:114,ua0036_pho_0043a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Nicolas de Condorcet,,,,"[Notes on album page:] ""Condorcet\; L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n50030053,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0044,"Volume 1, Page 22"
ua0036_pho_0044.tif,fileset,row:117,ua0036_pho_0044.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0044a.tif,fileset,row:117,ua0036_pho_0044a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Giuseppe Piazzi,,info:lc/authorities/names/n79063332,,"""v.1 p.23\; A2 Piazza 1\; Have neg."" [Notes on album page:] ""Piazzi\; L.O. from ESH"". Italian mathematician and astronomer. He established an observatory at Palermo, now the Osservatorio Astronomico di Palermo – Giuseppe S. Vaiana. Catholic priest. [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n87803467,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0045,"Volume 1, Page 23"
ua0036_pho_0045.tif,fileset,row:120,ua0036_pho_0045.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0045a.tif,fileset,row:120,ua0036_pho_0045a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Barnaba Oriani,,info:lc/authorities/names/n79063332,,"""O2 [verso:] Oriani, Barnaba\; v.1, p.23"". [Notes on album page:] ""Oriani\; L.O. from ESH"". Italian scientist and astronomer. [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n86004975,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0046,"Volume 1, Page 23"
ua0036_pho_0046.tif,fileset,row:123,ua0036_pho_0046.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0046a.tif,fileset,row:123,ua0036_pho_0046a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Sir William Herschel,,info:lc/authorities/names/nr97003671,,"""H.\; L3 [verso:] v.1 p.24\; A2 Herschel 2\; Have neg."" [Notes on album page:] ""W. Herschel, Have neg., L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n79083314,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0047,"Volume 1, Page 24"
ua0036_pho_0047.tif,fileset,row:126,ua0036_pho_0047.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0047a.tif,fileset,row:126,ua0036_pho_0047a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"Sir William Herschel / From a Drawing by Lady Gordon, after a Painting by LT Abbott in the National Portrait Gallery",,"Brown, Joseph",,"""H1"". [Notes on album page:] ""W. Herschel, L.O. from ESH"". For the engraver, see http://www.npg.org.uk/collections/search/person/mp10466/joseph-brown?search=sas&sText=brown%2C+joseph&OConly=true [Scan shows earlier accession number, ms0284_pho_.]",1876,1876,info:lc/authorities/names/n79083314,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0048,"Volume 1, Page 24"
ua0036_pho_0048.tif,fileset,row:129,ua0036_pho_0048.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0048a.tif,fileset,row:129,ua0036_pho_0048a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Jean-Baptiste Delambre,,info:lc/authorities/names/nr2002029479,,"""D7"". [Notes on album page:] ""Delambre, L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n84803472,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0049,"Volume 1, Page 25"
ua0036_pho_0049.tif,fileset,row:132,ua0036_pho_0049.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0049a.tif,fileset,row:132,ua0036_pho_0049a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"Captain James Cook / Painted by N. Dance, Esq. R.A. - Engraved by W. Holl",,info:lc/authorities/names/nr94039723; info:lc/authorities/names/no99048395,,"[Notes on album page:] ""J. Cook, L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n78091496,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0050,"Volume 1, Page 25"
ua0036_pho_0050.tif,fileset,row:135,ua0036_pho_0050.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0050a.tif,fileset,row:135,ua0036_pho_0050a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Rodolphus Snellius,,,,"""S7"". [Notes on album page:] ""R. Snell, L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/nr93020190,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0051,"Volume 1, Page 26"
ua0036_pho_0051.tif,fileset,row:138,ua0036_pho_0051.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0051a.tif,fileset,row:138,ua0036_pho_0051a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Charles Leadbetter / Teacher of the Mathematicks,,,,"""L16"". [Notes on album page:] ""Leadbetter, L.O. from ESH"". Oxford DNB: ""Leadbetter, Charles (1681–1744), writer on astronomy and practical mathematics"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n82056634,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0052,"Volume 1, Page 26"
ua0036_pho_0052.tif,fileset,row:141,ua0036_pho_0052.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0052a.tif,fileset,row:141,ua0036_pho_0052a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,G.W. von Leibnitz [sic],,,,"""L10"". [Notes on album page:] ""Liebnitz, L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n79081493,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0053,"Volume 1, Page 27"
ua0036_pho_0053.tif,fileset,row:144,ua0036_pho_0053.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0053a.tif,fileset,row:144,ua0036_pho_0053a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,John Dolland,,,,"""D 5\; Dolland [verso:] v1p27\; Digitized"" [Notes on album page:] ""J. Dolland, L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n86053901,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0054,"Volume 1, Page 27"
ua0036_pho_0054.tif,fileset,row:147,ua0036_pho_0054.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0054a.tif,fileset,row:147,ua0036_pho_0054a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Leonhard Euler,,info:lc/authorities/names/nr2002029479,,"""E 2"". [Notes on album page:] ""L. Euler, L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n50010222,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0055,"Volume 1, Page 28"
ua0036_pho_0055.tif,fileset,row:150,ua0036_pho_0055.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0055a.tif,fileset,row:150,ua0036_pho_0055a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"Leonhard Euler [engraving by J. Chapman\; published by J. Wilkes, 1804]",,,,"""E 3"". [Notes on album page:] ""L. Euler, L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n50010222,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0056,"Volume 1, Page 28"
ua0036_pho_0056.tif,fileset,row:153,ua0036_pho_0056.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0056a.tif,fileset,row:153,ua0036_pho_0056a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"Thomas Wright / The Gentlman's Magazine, January 1793",,,,"""W4\; Wright [verso:] A1, v1\; p.29"". [Notes on album page:] ""T. Wright, L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n88631925,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300041365,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0057,"Volume 1, Page 29"
ua0036_pho_0057.tif,fileset,row:156,ua0036_pho_0057.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0057a.tif,fileset,row:156,ua0036_pho_0057a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,"Maximilianus Hell [published by A. Red, Linz]",,,,"""Father M. Hell\; [addressed to:] ... Director of the Li[ck Observatory] / San Jose, Calif ...\; A1, p.29""\; Lick Observatory stamp. [Notes on album page:] ""Father Hell, L.O. from ESH"" [Scan shows outdated accession number, ms0284_pho_.]",,,info:lc/authorities/names/n86058094,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0058,"Volume 1, Page 29"
ua0036_pho_0058.tif,fileset,row:159,ua0036_pho_0058.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0058a.tif,fileset,row:159,ua0036_pho_0058a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,G.B. (Giovan Battista) Donati,,,,"""1860\; A1 V1 p.30"". [Notes on album page:] ""Donati L.O. from ESH"" [Scan shows outdated accession number, ms0284_pho_.]",1860,1860,info:lc/authorities/names/no2008127890,,http://vocab.getty.edu/aat/300015637,,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0059,"Volume 1, Page 30"
ua0036_pho_0059.tif,fileset,row:162,ua0036_pho_0059.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0059a.tif,fileset,row:162,ua0036_pho_0059a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Sir Isaac Newton,,info:lc/authorities/names/nr97003671,,"""N1 [verso:] v1 p.30"". [Notes on album page:] ""Isaac Newton, L.O. from ESH"" [Scan shows outdated accession number, ms0284_pho_.]",,,info:lc/authorities/names/n79007443,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0060,"Volume 1, Page 30"
ua0036_pho_0060.tif,fileset,row:165,ua0036_pho_0060.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0060a.tif,fileset,row:165,ua0036_pho_0060a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,J.L. (John Lyman) Lovell,,info:lc/authorities/names/nr97008410,,"""J.L. Lovell"". [Notes on album page:] ""J.L. Lovell, (observed Transit of Venus/82 at L.O.)"". Self-portrait. [Scan shows outdated accession number, ms0284_pho_.]",,,info:lc/authorities/names/nr97008410,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0061,"Volume 1, Page 31"
ua0036_pho_0061.tif,fileset,row:168,ua0036_pho_0061.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0061a.tif,fileset,row:168,ua0036_pho_0061a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,William A. Rogers,,,,"[Notes on album page:] ""W.R. Rogers, L.O. from ESH"" [Scan shows outdated accession number, ms0284_pho_.]",,,info:lc/authorities/names/no00089832,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0062,"Volume 1, Page 31"
ua0036_pho_0062.tif,fileset,row:171,ua0036_pho_0062.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0062a.tif,fileset,row:171,ua0036_pho_0062a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Thomas S. Negus,,http://id.loc.gov/authorities/names/no2009005981,,"""Thomas S. Negus"". [Notes on album page:] ""T.S. Negus"" [Scan shows outdated accession number, ms0284_pho_.]",,,"Negus, Thomas Stewart",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0063,"Volume 1, Page 32"
ua0036_pho_0063.tif,fileset,row:174,ua0036_pho_0063.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0063a.tif,fileset,row:174,ua0036_pho_0063a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,John D. Negus,,http://id.loc.gov/authorities/names/no2009005981,,"""John D. Negus"". [Notes on album page:] ""J. D. Negus"" [Scan shows outdated accession number, ms0284_pho_.]",,,"Negus, John D.",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0064,"Volume 1, Page 32"
ua0036_pho_0064.tif,fileset,row:177,ua0036_pho_0064.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0064a.tif,fileset,row:177,ua0036_pho_0064a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Pietro Tacchini,,Camillo Toncker Fotografo,,"""Tacchini 1885"" [verso:] ""v. 3 p.1"". [Notes on album page:] ""P. Tacchini\; L.O. from ESH"" [Scan shows outdated accession number, ms0284_pho_.]",1885,1885,http://id.loc.gov/authorities/names/no95048771,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 3/4 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0129,"Volume 3, Page 1"
ua0036_pho_0129.tif,fileset,row:180,ua0036_pho_0129.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0129a.tif,fileset,row:180,ua0036_pho_0129a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,William A. Rogers,,"Carlton, C. G.",,"""Sincerely Yours William A. Rogers [verso:] 1888"". [Notes on album page:] ""W.A. Rogers 1888\; L.O. from ESH"" [Scan shows outdated accession number, ms0284_pho_.]",1888,1888,info:lc/authorities/names/no00089832,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0130,"Volume 3, Page 2"
ua0036_pho_0130.tif,fileset,row:183,ua0036_pho_0130.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0130a.tif,fileset,row:183,ua0036_pho_0130a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,W. Klinkerfues,,info:lc/authorities/names/n90621712,,"""Klinkerfues [verso:] Prof. W. Klinkerfues"". [Notes on album page:] ""W. Klinkerfues\; L.O. from ESH"" [Scan shows outdated accession number, ms0284_pho_.]",,,"Klinkerfuss, Ernst Friedrich Wilhelm, 1827-1884",,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 3/4 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0131,"Volume 3, Page 3"
ua0036_pho_0131.tif,fileset,row:186,ua0036_pho_0131.tif,,,,,front,,,,,,,,,,,,,,,,,,,,,,
ua0036_pho_0131a.tif,fileset,row:186,ua0036_pho_0131a.tif,,,,,back,,,,,,,,,,,,,,,,,,,,,,
,work,row:2,,,,Series 7: Photographs,Astronomer Portraits,Ali Bey El Abbassi,,info:lc/authorities/names/nr2001045623,,"""A10"". [Notes on album page:] ""Ali Bey\; L.O. from ESH"" [Scan shows earlier accession number, ms0284_pho_.]",,,info:lc/authorities/names/n86048281,,http://vocab.getty.edu/aat/300015637,http://vocab.getty.edu/aat/300393160,6 1/2 x 4 1/4 in,http://id.loc.gov/vocabulary/iso639-2/eng,,,,,,,http://purl.org/dc/dcmitype/Image,,ua0036_pho_0132,"Volume 3, Page 4"
